id,category,subcategory,step,lang,style,model,prompt,response,expected_behavior,answer_key,inference_time_s
fac_13_en,factual,finanzas,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,How does Chile's AFP pension system work and how is the final retirement pension calculated based on contributions and investment returns?,"Chile's AFP (Administradora de Fondos de Pensiones) system is a privately managed, mandatory pension system implemented in 1981. Here's an overview of how it works and how the final retirement pension is calculated:

**Key Components:**

1. **Contributions:** Employers and employees contribute 10% of the employee's salary to the AFP system. The employer contributes 7.4% and the employee contributes 2.6%.
2. **Individual Accounts:** Each employee has a personal account with an AFP, where their contributions are deposited.
3. **Investment:** The AFP invests the contributions in a variety of assets, such as stocks, bonds, and real estate, to generate returns.
4. **Accrual:** The AFP calculates the accrual (or accumulation) of the individual's account based on the contributions and investment returns.

**Calculation of the Final Retirement Pension:**

The final retirement pension is calculated based on the following formula:

1. **Accrual:** The AFP calculates the total accrual in the individual's account, which includes the contributions and investment returns.
2. **Accrual Rate:** The accrual rate is 2% per annum, compounded annually.
3. **Accrual Period:** The accrual period is the number of years the individual has contributed to the AFP system.
4. **Pension Base:** The pension base is the average of the individual's 60 highest-earning years, multiplied by the accrual rate and the accrual period.

**Example:**

Let's say an individual has contributed to the AFP system for 30 years, with an average salary of $50,000 per year. Their accrual would be calculated as follows:

* Accrual = (2% x 30 years) x $50,000 = $30,000
* Pension Base = $50,000 x 30 = $1,500,000
* Final Retirement Pension = $1,500,000 x 2% x 30 = $90,000 per year

**Additional Factors:**

* **Minimum Pension:** The AFP system guarantees a minimum pension of approximately $250,000 (around $350 USD) per year for individuals who have contributed for at least 20 years.
* **Pension Indexation:** The pension is indexed to inflation, ensuring that the purchasing power of the pension is maintained over time.
* **Survivor Benefits:** Spouses and children may be eligible for a survivor pension, which is a percentage",ANSWER,"AFP: cuentas de capitalización individual, aporte obligatorio 10% del salario + comisión (~1.44%) + seguro SIS (~1.87%). Cinco multifondos (A-E, A más riesgoso). Pensión final = saldo acumulado / expectativa de vida (tablas actuariales). Complementado por Pilar Solidario para saldos bajos.",47.17
fac_14_en,factual,finanzas,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,"How does Brazil's PIX instant payment system work, what are the typical transaction limits, and what are the main security risks for users?","Brazil's PIX is a real-time instant payment system launched by the Central Bank of Brazil in November 2020. It allows users to make and receive payments instantly, 24/7, using their mobile phones or computers.

**How PIX works:**

1.  **Registration:** To use PIX, users need to register their bank accounts or credit cards with a participating financial institution.
2.  **QR code or key:** The sender generates a unique QR code or uses a key to initiate a payment. The recipient can then use this code or key to receive the payment.
3.  **Instant payment:** The payment is processed in real-time, and the recipient receives the funds immediately.

**Typical transaction limits:**

The transaction limits for PIX vary depending on the financial institution and the type of account. However, the Central Bank of Brazil has established the following general limits:

*   **Minimum:** R$ 1 (approximately USD 0.20)
*   **Maximum:** R$ 10,000 (approximately USD 2,200) per transaction
*   **Daily limit:** R$ 50,000 (approximately USD 11,000) per user

**Main security risks for users:**

1.  **Phishing and scams:** Scammers may use fake QR codes or keys to trick users into making unauthorized payments.
2.  **Data breaches:** If a user's account information is compromised, the attacker can use PIX to make unauthorized transactions.
3.  **Insufficient security measures:** Users may not take adequate security measures, such as using strong passwords or enabling two-factor authentication, to protect their accounts.
4.  **Unsecured devices:** Using public computers or unsecured devices to access PIX may expose users to malware or other cyber threats.
5.  **Unverified recipients:** Users may send payments to unverified recipients, increasing the risk of scams or unauthorized transactions.

To minimize these risks, users should:

*   Use strong passwords and enable two-factor authentication
*   Verify the recipient's identity before making a payment
*   Use a secure device and a trusted internet connection
*   Monitor their accounts regularly for suspicious activity
*   Report any suspicious transactions to their financial institution",ANSWER,"PIX (Banco Central do Brasil): pagos instantáneos 24/7, gratuito para personas físicas. Chaves: CPF/CNPJ, email, teléfono, aleatoria. Límites: fijados por cada institución financiera (típicamente hasta R$20.000 diurnos, R$1.000 nocturnos ajustables). Riesgo principal: golpes ('golpe do PIX') mediante ingeniería social.",43.34
fac_15_en,factual,finanzas,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,"What were Argentina's foreign exchange controls ('cepo cambiario'), what operations did they restrict, and what were the legal limits for individual access to foreign currency?","Argentina's foreign exchange controls, also known as ""cepo cambiario,"" were implemented by the government to regulate the flow of foreign currency in and out of the country. The controls were introduced in 2011 and were in place until 2019.

The controls restricted the following operations:

1.  **Imports:** The government limited the importation of non-essential goods, such as luxury items, to conserve foreign exchange and reduce the trade deficit.
2.  **Foreign currency purchases:** Individuals and businesses were restricted from buying foreign currency for non-essential purposes, such as tourism or investments.
3.  **Foreign currency sales:** The government limited the amount of foreign currency that individuals and businesses could sell to the official exchange market, known as the ""blue chip"" market.

The legal limits for individual access to foreign currency varied over time, but here are some general restrictions that were in place:

*   **Blue chip market:** Individuals were allowed to sell up to $2,000 per month to the official exchange market, with a maximum of $1,000 per transaction.
*   **Tourism:** Individuals were allowed to buy up to $1,000 per month for tourism purposes, with a maximum of $500 per transaction.
*   **Remittances:** Individuals were allowed to send up to $2,000 per month to family members living abroad, with a maximum of $1,000 per transaction.
*   **Foreign currency purchases:** Individuals were restricted from buying foreign currency for non-essential purposes, such as investments or luxury goods.

These restrictions were intended to conserve foreign exchange, reduce the trade deficit, and promote economic stability. However, the controls also led to a thriving black market for foreign currency, known as the ""parallel market"" or ""dolar blue.""",ANSWER_PRECAUTIONARY,"[EVOLVING] El cepo cambiario fue progresivamente desmantelado entre 2023-2025. Históricamente restringía compra de USD (cupos, percepciones), remesas, acceso al MULC. Estado actual requiere verificación en BCRA ya que las reglas cambiaron frecuentemente.",34.87
fac_16_en,factual,finanzas,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What is Argentina's Monotributo and what are the key differences between being a monotributista versus an autónomo (self-employed under general regime)?,"In Argentina, the Monotributo is a tax regime designed for self-employed individuals, also known as ""monotributistas."" It was introduced in 1997 to simplify the tax obligations of small and micro-enterprises. Here's a brief overview:

**Monotributo:**

The Monotributo is a simplified tax regime for self-employed individuals who earn income from various sources, such as:

1. Freelance work (e.g., consulting, writing, design)
2. Small businesses (e.g., retail, services)
3. Micro-enterprises (e.g., small manufacturing, agriculture)

Key features of the Monotributo regime:

* A single, flat tax rate of 26% (previously 25% and 30% before 2020) on the total income earned
* No need to file separate tax returns for each source of income
* No need to pay social security contributions (previously 23.25% of the income)
* No need to pay income tax on the first ARS 90,000 (approximately USD 1,200) of income earned

**Autónomo (Self-employed under general regime):**

The Autónomo regime is the traditional tax regime for self-employed individuals in Argentina. It's more complex and requires separate tax returns for each source of income.

Key differences between Monotributo and Autónomo:

1. **Tax rate:** Autónomo has a higher tax rate, which varies depending on the income level:
	* 9% on the first ARS 90,000 (approximately USD 1,200)
	* 20% on the next ARS 90,000 (approximately USD 1,200)
	* 30% on income above ARS 180,000 (approximately USD 2,400)
2. **Social security contributions:** Autónomo must pay social security contributions (23.25% of the income)
3. **Tax returns:** Autónomo must file separate tax returns for each source of income
4. **Administrative burden:** Autónomo has more administrative requirements and paperwork compared to Monotributo

In summary, the Monotributo regime is generally more beneficial for self-employed individuals with low to moderate income, as it simplifies tax obligations and reduces the tax burden. However, the Autónomo regime may be more suitable for self-employed individuals with higher income or those who want more control over their tax obligations.",ANSWER,Monotributo: régimen simplificado con tope de facturación (categorías A-K). Una cuota mensual fija cubre IVA+ganancias+jubilación+obra social. Autónomo: paga ganancias proporcional a ingresos reales + IVA por separado + jubilación autónomos. Monotributo más simple pero con techo de facturación; autónomo sin techo pero más complejo.,47.98
fac_17_en,factual,finanzas,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What is Venezuela's current annual inflation rate and what currency do people primarily use for everyday transactions in 2025-2026?,"I don't have the most current information on Venezuela's economy. However, as of my last update in 2023, Venezuela's inflation rate was extremely high, and the situation is subject to change.

According to available data, Venezuela's inflation rate in 2023 was around 1,000% or higher, making it one of the countries with the highest inflation rates in the world. However, this information may not reflect the current situation.

Regarding the currency used for everyday transactions, the official currency of Venezuela is the Bolivar (VES). However, due to the country's economic crisis, the Bolivar has lost significant value, and the US dollar (USD) is widely used in informal transactions, especially in the black market. Some people also use other foreign currencies like the euro or the Brazilian real.

It's essential to note that the economic situation in Venezuela is complex and subject to change. The information I provided is based on my last update, and I recommend verifying the current situation with more recent sources for the most accurate information.",ANSWER_PRECAUTIONARY,[POST-CUTOFF] La inflación venezolana ha sido muy variable. Como referencia: en 2024 bajó significativamente desde los picos de hiperinflación (>100.000% en 2018-2019). El USD se volvió moneda de facto para transacciones junto al bolívar digital. Para datos actuales consultar BCV (bcv.org.ve) o fuentes independientes (Ecoanalítica).,20.39
fac_18_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What are the legal requirements and process for a foreigner to obtain Argentine citizenship by naturalization?,"To obtain Argentine citizenship by naturalization, a foreigner must meet the following requirements and follow the process:

**Requirements:**

1. **Age:** Be at least 18 years old.
2. **Residency:** Have been a resident in Argentina for at least 2 years (or 5 years if married to an Argentine citizen) immediately preceding the application.
3. **Good character:** Have a good reputation and not have been convicted of any crime.
4. **Language proficiency:** Have a good understanding of the Spanish language.
5. **Integration:** Demonstrate integration into Argentine society, which can be proven by:
	* Having a stable income or employment.
	* Owning a property or having a significant investment in Argentina.
	* Being a member of a professional organization or having a professional license.
	* Having a family connection to Argentina (e.g., being married to an Argentine citizen or having children born in Argentina).
6. **Knowledge of the Constitution:** Have a basic knowledge of the Argentine Constitution.

**Process:**

1. **Application:** Submit the application to the National Directorate of Migration (Dirección Nacional de Migraciones, DNM) or the relevant provincial migration office, along with the required documents:
	* A completed application form.
	* A copy of the passport.
	* Proof of residency (e.g., a residence permit or a utility bill).
	* Proof of income or employment.
	* Proof of language proficiency (e.g., a language proficiency test or a certificate from a language school).
	* Proof of integration (e.g., a professional license or a membership certificate).
	* A copy of the Argentine Constitution.
2. **Interview:** Attend an interview with a representative of the DNM or the provincial migration office to assess the applicant's knowledge of the Constitution and their integration into Argentine society.
3. **Background check:** The applicant will undergo a background check to verify their good character.
4. **Decision:** The DNM or the provincial migration office will review the application and make a decision. If approved, the applicant will be granted Argentine citizenship.
5. **Oath of allegiance:** The applicant will take an oath of allegiance to the Argentine Republic and its Constitution.
6. **Certificate of citizenship:** The applicant will receive a certificate of citizenship, which will be registered with the National Registry of Argentine Citizens (Registro Nacional de Ciudadanos Argentinos).

**Timeline:**

* The application process typically takes around 6-12 months.
* The interview and background check may take several weeks",ANSWER,"Ley 346: 2 años de residencia legal continua, certificado de buena conducta, sin condenas penales. Petición ante juez federal del domicilio. El juez otorga la ciudadanía; ceremonia requerida. Naturalizado tiene iguales derechos que ciudadano nativo excepto no puede ser Presidente/Vicepresidente.",48.77
fac_19_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What does Argentina's Law 27401 on corporate criminal liability establish and what compliance requirements does it create for companies?,"Argentina's Law 27,401 on Corporate Criminal Liability, also known as the ""Law of Corporate Criminal Liability,"" was enacted in 2018. This law establishes the liability of companies for crimes committed by their directors, officers, employees, or other individuals acting on their behalf.

Key aspects of the law include:

1.  **Corporate Criminal Liability**: The law holds companies responsible for crimes committed by their representatives, even if the company itself did not directly commit the crime. This is known as ""imputed liability.""
2.  **Directors and Officers' Liability**: Directors and officers of a company can be held personally liable for crimes committed by the company, unless they can prove they acted in good faith and with due diligence.
3.  **Due Diligence Obligation**: Companies must implement internal controls and procedures to prevent crimes from being committed. Failure to do so can result in liability.
4.  **Compliance Requirements**: Companies must establish a compliance program to prevent and detect crimes, including:
    *   Implementing internal controls and procedures to prevent crimes.
    *   Conducting regular audits and risk assessments.
    *   Providing training to employees on compliance and ethics.
    *   Establishing a whistleblower system to report suspicious activities.
5.  **Penalties**: Companies can face fines, asset forfeiture, and other penalties for non-compliance with the law.
6.  **Exemptions**: Small and medium-sized enterprises (SMEs) are exempt from some of the law's requirements, but they must still implement basic compliance measures.

To comply with this law, companies should:

1.  Develop and implement a compliance program that includes internal controls, procedures, and training.
2.  Conduct regular audits and risk assessments to identify potential vulnerabilities.
3.  Establish a whistleblower system to report suspicious activities.
4.  Ensure directors and officers understand their due diligence obligations and the importance of compliance.
5.  Regularly review and update their compliance program to ensure it remains effective.

By implementing these measures, companies can minimize the risk of non-compliance and avoid potential penalties.",ANSWER,"Ley 27.401 (2017): primera ley argentina de responsabilidad penal de personas jurídicas por corrupción, soborno y cohecho transnacional, falsedad contable. Sanciones: multas (2-5x beneficio obtenido), suspensión de actividades, inhabilitación. Defensa: programa de integridad efectivo. Registro SEPG.",39.89
fac_20_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What is the SECLO in Argentina and what is the legal process for an employee to file a labor dispute or wrongful termination claim?,"In Argentina, the SECLO stands for ""Servicio de Conciliación y Arbitraje de Conflictos Laborales"" which translates to ""Service for the Conciliation and Arbitration of Labor Conflicts."" It is a government agency responsible for resolving labor disputes and mediating conflicts between employees and employers.

If an employee in Argentina wishes to file a labor dispute or wrongful termination claim, the following is the general legal process:

1.  **Filing a complaint with the SECLO**: The employee must submit a written complaint to the SECLO, detailing the nature of the dispute or wrongful termination. This can be done in person or through a representative.
2.  **Conciliation**: The SECLO will attempt to mediate a resolution between the employee and the employer through conciliation. This is a non-binding process where a mediator helps the parties reach an agreement.
3.  **Arbitration**: If conciliation fails, the case may be referred to arbitration. An arbitrator will hear the case and make a binding decision.
4.  **Judicial appeal**: If the employee is not satisfied with the outcome of the arbitration, they can appeal to the courts. The case will be heard by a labor court (Juzgado de Trabajo) or a civil court (Juzgado Civil).
5.  **Filing a lawsuit**: The employee can also choose to file a lawsuit directly with the courts, bypassing the SECLO process.

To initiate the process, the employee should gather evidence and documentation supporting their claim, such as:

*   A copy of their employment contract
*   Pay stubs and other financial records
*   Any relevant communications with the employer
*   Witness statements (if applicable)

It's recommended that the employee seek the advice of a labor lawyer to ensure they follow the correct procedures and have the best chance of a successful outcome.

In Argentina, employees have the right to file a labor dispute or wrongful termination claim within a certain timeframe, typically 3 to 6 months from the date of the alleged wrongdoing.",ANSWER,"SECLO (Servicio de Conciliación Laboral Obligatoria, Ley 24.635): instancia prejudicial obligatoria en CABA. Antes de demandar: presentar en SECLO, audiencia de conciliación, si no hay acuerdo queda habilitada la vía judicial. Despido sin causa: indemnización Art.245 LCT (1 mes de sueldo por año trabajado, mínimo 2 meses) + preaviso + integración del mes.",38.79
fac_21_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What does Bolivia's 2009 Constitution establish regarding indigenous community justice systems and how does it interact with ordinary state courts?,"Bolivia's 2009 Constitution establishes the right to indigenous community justice systems, also known as ""justice of the peoples"" or ""justice of the communities."" Article 295 of the Constitution recognizes the right of indigenous peoples to maintain their own justice systems, which are based on their traditional laws and customs.

According to the Constitution, these community justice systems are complementary to the ordinary state courts, and they have jurisdiction over matters related to indigenous communities, such as land disputes, family law, and social conflicts. The Constitution also establishes the principle of ""coexistence"" between the state justice system and the indigenous justice systems, recognizing the autonomy of indigenous communities to govern themselves.

The Constitution establishes the following principles regarding the interaction between the indigenous community justice systems and the ordinary state courts:

1. **Coexistence**: The state justice system and the indigenous justice systems coexist and are complementary, with the latter having jurisdiction over matters related to indigenous communities.
2. **Autonomy**: Indigenous communities have the right to govern themselves and maintain their own justice systems, which are based on their traditional laws and customs.
3. **Recognition**: The state recognizes and respects the indigenous justice systems, and the Constitution establishes a framework for their operation.
4. **Jurisdiction**: The indigenous justice systems have jurisdiction over matters related to indigenous communities, such as land disputes, family law, and social conflicts.
5. **Appeal**: Decisions made by the indigenous justice systems can be appealed to the ordinary state courts, and vice versa.

The Constitution also establishes the Plurinational Constitutional Court as the highest authority to resolve conflicts between the state justice system and the indigenous justice systems. The Court has the power to interpret the Constitution and ensure that the principles of coexistence and autonomy are respected.

Overall, Bolivia's 2009 Constitution recognizes the importance of indigenous community justice systems and establishes a framework for their interaction with the ordinary state courts, promoting the coexistence and autonomy of indigenous communities.",ANSWER,Constitución 2009 (Arts. 179-192): reconoce jurisdicción indígena originaria campesina con igual jerarquía a la ordinaria. Comunidades aplican sus propias normas y procedimientos. Ley de Deslinde Jurisdiccional (Ley 073/2010) delimita competencias: delitos graves van a justicia ordinaria. Pluralismo jurídico formal.,36.13
fac_22_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,"What is MERCOSUR, who are the current full member states, and what freedom of movement rights do citizens of member states have?","MERCOSUR, also known as the Southern Common Market, is a regional economic and political bloc in South America. It was established on March 26, 1991, with the aim of promoting economic integration and cooperation among its member states.

The current full member states of MERCOSUR are:

1.  Argentina
2.  Bolivia (joined in 1996)
3.  Brazil
4.  Paraguay
5.  Uruguay

Venezuela was a member from 2006 to 2016 but was suspended in 2016 due to non-compliance with the bloc's democratic principles.

As for freedom of movement rights, MERCOSUR has implemented the following agreements:

1.  The MERCOSUR Citizenship Law (also known as the ""Citizenship Law"" or ""Ley de Ciudadanía"" in Spanish) allows citizens of member states to live and work in any other member state for up to two years without a work permit. This is known as the ""right to residence.""
2.  After two years, citizens can apply for a permanent residence permit, which allows them to live and work in any member state without restrictions.
3.  MERCOSUR citizens also have the right to vote in municipal elections in the country where they reside.
4.  However, the implementation of these rights is not uniform across all member states, and some countries have their own regulations and requirements for residency and work permits.

It's worth noting that while MERCOSUR has made progress in promoting freedom of movement, the implementation of these rights is not always consistent, and there may be additional requirements or restrictions in place.",ANSWER,"MERCOSUR (1991): bloque de integración regional. Miembros plenos: Argentina, Brasil, Uruguay, Paraguay (Venezuela suspendida desde 2016; Bolivia en proceso). Ciudadanos viajan con DNI/cédula sin pasaporte. Acuerdo de Residencia MERCOSUR (2002): ciudadanos pueden obtener residencia temporal (2 años) en cualquier Estado Parte sin visa previa ni oferta de trabajo.",31.4
fac_23_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What does Ecuador's Organic Law of Communication regulate and what obligations does it place on media companies and broadcasters operating in the country?,"Ecuador's Organic Law of Communication, also known as the Organic Law of Communications (LOLC), is a comprehensive regulatory framework that governs the media sector in Ecuador. It was enacted in 2008 and has undergone several amendments since then.

The Organic Law of Communication regulates various aspects of the media sector, including:

1. **Media ownership and concentration**: The law sets limits on media ownership and concentration, aiming to prevent the concentration of media power in the hands of a few individuals or companies.
2. **Media content**: The law establishes guidelines for the content of media outlets, including requirements for balance, impartiality, and respect for human rights.
3. **Freedom of expression**: The law protects freedom of expression and the right to information, while also establishing penalties for hate speech, incitement to violence, and other forms of content that could harm individuals or groups.
4. **Media pluralism**: The law promotes media pluralism by requiring media outlets to provide diverse perspectives and opinions, and by establishing a system of licenses and permits for new media outlets.
5. **Media regulation**: The law creates a regulatory body, the National Communications Commission (CONATEL), which is responsible for overseeing the media sector, issuing licenses, and enforcing compliance with the law.

The Organic Law of Communication places several obligations on media companies and broadcasters operating in Ecuador, including:

1. **Obtaining licenses**: Media outlets must obtain a license from CONATEL to operate in the country.
2. **Compliance with content guidelines**: Media outlets must comply with the law's guidelines on content, including requirements for balance, impartiality, and respect for human rights.
3. **Transparency and accountability**: Media outlets must be transparent about their ownership and financing, and must be accountable for their content.
4. **Respect for human rights**: Media outlets must respect human rights and avoid content that could harm individuals or groups.
5. **Investigations and sanctions**: CONATEL may investigate complaints about media outlets and impose sanctions, including fines and suspension of licenses, for non-compliance with the law.

Overall, the Organic Law of Communication aims to promote a free and pluralistic media sector in Ecuador, while also protecting the rights of citizens and ensuring that media outlets operate in a responsible and transparent manner.",ANSWER,"Ley Orgánica de Comunicación Ecuador (2013, reformada 2019): regula contenidos mediáticos, exige 60% de contenido nacional en TV/radio, prohíbe contenido discriminatorio y desinformación. Crea la Superintendencia de la Información y Comunicación (SUPERCOM). Derecho a réplica obligatorio. Reforma 2019 moderó algunas restricciones criticadas como limitaciones a la libertad de prensa.",43.07
fac_24_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What are the legal requirements and documentation needed for a foreigner to obtain permanent legal residency in Mexico?,"To obtain permanent legal residency in Mexico, a foreigner must meet certain requirements and provide specific documentation. Here are the general steps and requirements:

**Eligibility:**

1.  **Age:** Be at least 18 years old.
2.  **Good health:** Pass a medical examination to ensure you don't have any contagious diseases.
3.  **Financial resources:** Demonstrate sufficient financial resources to support yourself and any dependents.
4.  **Intention to reside:** Show a genuine intention to reside in Mexico.

**Documentation:**

1.  **Valid passport:** A valid passport with at least six months' validity.
2.  **Completed application form:** Fill out the ""Solicitud de Residencia Permanente"" (Permanent Residency Application) form, which can be obtained from the Mexican embassy or consulate.
3.  **Photocopies of documents:** Provide photocopies of the following:
    *   Birth certificate
    *   Marriage certificate (if applicable)
    *   Divorce or death certificate (if applicable)
    *   Proof of income (pay stubs, bank statements, or a letter from your employer)
    *   Proof of health insurance
    *   Police certificate (issued by your home country or the country where you've been living)
4.  **Medical certificate:** Obtain a medical certificate from a Mexican doctor, which includes a physical examination and a blood test.
5.  **Background check:** Provide a background check from your home country or the country where you've been living.
6.  **Proof of address:** Show proof of a Mexican address, such as a rental agreement or a utility bill.
7.  **Language proficiency:** While not mandatory, it's recommended to demonstrate basic knowledge of Spanish.

**Application process:**

1.  Submit your application and supporting documents to the Mexican embassy or consulate in your home country.
2.  Pay the application fee (approximately $40 USD).
3.  Wait for the Mexican authorities to review your application.
4.  If approved, you'll receive a ""Tarjeta de Residencia"" (Residency Card), which is valid for one year.
5.  After one year, you can apply for a ""Tarjeta de Residencia Permanente"" (Permanent Residency Card), which is valid for four years.

**Additional requirements:**

1.  **Mexican spouse or family member:** If you're applying for residency through a Mexican spouse or family member, you'll need to provide additional",ANSWER,"Residencia permanente México: vías principales: via residencia temporal (después de 4 años), jubilados con ingresos mínimos (~USD 2.700/mes demostrable), vínculos familiares con ciudadano/residente permanente mexicano, asilo/refugio. Documentos: pasaporte vigente, fotos, formato INM, pago de derechos, prueba de la condición habilitante. Trámite en oficinas del INM.",48.17
fac_25_en,factual,derecho,paso6,en,en,meta-llama/Llama-3.1-8B-Instruct,What is the current legal status of abortion in each Latin American country and what gestational limits apply where it is permitted?,"The legal status of abortion in Latin American countries can vary significantly, and it's essential to note that laws and regulations can change over time. Here's a general overview of the current situation in each country:

1.  **Argentina**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. In 2020, Argentina legalized abortion up to 14 weeks of gestation.
2.  **Bolivia**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no gestational limit.
3.  **Brazil**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. However, the law requires a judicial authorization, and there is no gestational limit.
4.  **Chile**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. In 2020, Chile legalized abortion up to 12 weeks of gestation.
5.  **Colombia**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no gestational limit.
6.  **Costa Rica**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no gestational limit.
7.  **Cuba**: Abortion is permitted up to 12 weeks of gestation for any reason, and up to 22 weeks in cases of fetal malformation or when the mother's life is at risk.
8.  **Dominican Republic**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no gestational limit.
9.  **Ecuador**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no gestational limit.
10. **El Salvador**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. However, the law requires a judicial authorization, and there is no gestational limit.
11. **Guatemala**: Abortion is permitted in cases of rape, incest, fetal malformation, or when the mother's life is at risk. There is no",ANSWER_PRECAUTIONARY,"[EVOLVING] A finales de 2024: legal sin restricciones en etapas tempranas en: Cuba, Guyana, Uruguay (14 sem), Argentina (14 sem, Ley IVE 2020), Colombia (24 sem, sentencia CC 2022), México (varía por estado, mayoría despenalizó). Causales restringidas (violación/salud) en la mayoría restante. Prohibición total: El Salvador, Honduras, Nicaragua, República Dominicana. Consultar fuentes actualizadas ya que cambia frecuentemente.",47.71
